,year,kind,genre,country,language,rating,vote
5107,44,1,15,4,26,7,505
5108,54,1,0,3,39,7,28719
5109,75,2,6,9,16,8,103
5111,80,1,4,9,16,4,7472
5112,86,7,6,9,16,5,160
5113,84,1,6,9,16,7,63
5114,84,3,3,2,16,6,1021
5115,87,7,6,9,16,9,34
5116,56,1,0,9,16,6,1294
5117,79,7,6,8,16,7,97
5118,73,1,0,3,7,7,19718
5119,85,1,7,10,12,7,8924
5120,83,1,7,1,16,7,3285
5121,63,1,0,3,7,5,238
5122,85,7,13,9,16,4,1413
5123,47,1,7,8,16,7,8699
5124,48,1,0,6,33,8,10432
5125,83,1,15,9,16,7,3071
5126,85,3,16,9,16,7,629
5127,79,3,7,9,16,6,1329
5128,86,1,5,8,16,7,24793
5129,85,3,7,8,16,7,1333
5130,76,4,2,0,16,7,8987
5131,41,4,7,9,41,9,75784
5132,86,3,6,9,16,8,28
5133,83,1,5,9,16,4,427
5134,79,1,3,8,16,7,13977
5135,80,7,6,9,16,7,141
5136,83,2,6,9,16,7,46
5137,87,7,4,9,16,7,48
5138,78,7,0,9,16,6,29215
5140,82,1,0,4,26,4,381
5141,58,1,7,4,26,7,2044
5142,82,7,14,10,16,8,57
5143,62,1,1,10,16,7,54200
5144,84,0,5,8,16,7,463
5145,83,4,18,9,16,8,19
5146,41,4,7,9,41,9,75784
5147,81,1,4,6,33,6,891
5148,74,3,7,0,16,7,1686
5149,75,1,4,1,20,6,1085
5151,83,1,2,6,33,7,5064
5152,87,1,6,9,16,7,3446
5153,62,1,7,8,16,6,1102
5154,40,1,7,10,45,7,11419
5155,48,1,7,8,16,7,59096
5156,73,3,3,9,16,7,1360
5157,82,1,7,10,35,7,13452
5158,80,1,4,5,32,4,887
5159,87,3,7,9,16,7,2329
5160,86,7,6,9,16,5,206
5161,82,0,1,9,16,5,528
5162,79,1,4,10,54,6,512
5163,55,1,5,10,16,5,3079
5164,85,7,2,9,16,5,142
5165,77,1,7,10,54,7,3034
5166,80,1,7,9,16,7,103467
5167,41,4,7,9,41,9,75784
5168,75,4,2,9,16,7,6636
5169,72,1,7,0,16,7,1036
5170,61,1,7,8,16,7,18156
5171,50,1,1,9,16,5,1602
5173,84,1,6,9,16,7,1087
5174,56,1,6,9,16,7,4946
5175,83,1,0,3,7,7,77237
5176,54,1,4,9,16,4,662
5177,80,7,6,9,16,6,71
5178,79,4,5,8,16,7,827
5179,66,1,6,9,16,8,14496
5180,70,3,0,10,16,3,756
5181,69,7,6,9,16,8,143
5182,82,3,3,9,16,6,2064
5183,87,7,2,9,16,4,581
5184,84,1,7,9,16,4,108
5185,54,1,0,3,39,7,3114
5186,83,1,0,10,59,6,1905
5187,80,1,5,6,33,5,1736
5188,81,7,20,9,16,3,244
5189,77,1,6,9,16,8,123
5190,83,4,17,10,39,5,50
5191,53,1,0,9,16,7,115647
5192,80,7,0,9,16,2,616
5193,86,7,2,9,16,6,1651
5194,84,7,8,10,16,6,113
5195,45,1,7,8,16,7,6251
5196,77,4,0,9,16,6,28719
5197,81,1,6,9,16,8,6878
5198,87,7,2,0,16,5,230
5199,69,1,0,3,7,7,9808
5200,86,0,7,9,16,9,74
5201,69,1,2,6,33,7,3357
5202,56,2,16,8,16,8,321
5203,84,1,4,9,16,7,186011
5204,86,1,4,0,16,5,3620
5205,61,3,2,9,16,6,1141
5206,81,3,2,9,16,6,114
5208,70,1,4,8,16,7,9987
5209,74,2,5,8,16,8,3508
5210,37,4,4,9,16,8,15932
5211,79,1,4,4,26,6,2833
5212,77,3,2,6,33,7,366
5213,83,0,6,9,16,8,263
5214,82,1,4,3,7,6,433
5215,81,1,4,1,20,6,381
5216,72,1,0,3,7,5,419
5217,85,7,13,9,16,2,1139
5218,87,4,7,9,16,6,44033
5220,83,1,0,8,16,5,3059
5221,35,1,7,6,33,6,275
5222,81,1,0,0,16,3,357
5223,65,1,4,10,54,6,6703
5224,63,1,7,1,20,7,2515
5225,76,1,3,8,16,6,6040
5226,86,7,6,9,16,8,218
5227,84,3,7,1,20,6,1063
5228,83,1,4,9,16,5,1845
5229,65,1,0,3,7,7,1873
5230,78,7,19,6,33,3,20
5231,81,0,2,8,16,7,19
5232,82,0,5,8,16,7,749
5233,72,7,4,9,16,4,1141
5234,52,1,7,1,20,7,4770
5235,37,1,3,1,20,7,5186
5236,86,0,7,9,16,8,64
5237,71,1,4,9,16,6,22883
5238,79,1,5,10,16,6,14266
5239,84,1,6,9,16,7,310
5240,84,1,0,9,16,6,21834
5243,57,1,6,9,16,7,13002
5244,87,0,2,7,41,8,622
5245,76,1,0,3,39,4,22
5246,40,1,0,9,16,7,10970
5247,84,1,4,2,16,5,5545
5248,62,1,4,1,20,5,1990
5249,70,3,4,9,16,6,1032
5250,85,7,6,9,16,8,1245
5251,75,3,2,6,33,4,129
5252,80,1,7,9,16,5,267
5253,87,1,0,9,16,6,200
5254,85,3,0,9,16,5,687
5255,86,1,6,9,16,7,443
5256,80,1,6,9,16,7,321
5257,41,4,7,9,41,9,75784
5258,86,7,4,9,16,4,133
5259,82,1,2,6,33,5,13603
5260,52,3,7,9,16,7,441
5261,57,1,0,6,33,6,4694
5262,82,3,3,9,16,6,643
5263,85,3,6,9,16,6,352
5264,87,7,6,9,16,7,261
5265,82,1,7,10,25,6,1673
5266,80,1,4,9,16,5,2694
5267,47,3,2,9,16,8,34067
5268,61,1,0,4,26,6,1362
5269,86,7,0,9,16,4,74
5270,72,1,0,10,16,5,664
5271,52,0,1,8,16,8,735
5272,50,3,0,9,16,2,852
5273,86,7,6,0,16,6,11
5274,85,1,4,10,46,5,2399
5275,80,1,7,4,26,6,1114
5276,69,4,4,8,16,7,229
5277,65,1,0,9,16,5,203
5278,41,4,7,9,41,9,75784
5279,68,4,2,6,33,8,9588
5280,65,1,7,8,16,6,1693
5281,50,1,4,4,26,8,6622
5282,85,7,14,9,16,8,298
5283,41,4,7,9,41,9,75784
5284,72,7,6,9,16,7,363
5285,73,7,2,6,33,6,158
5286,79,1,7,5,32,6,6577
5287,81,3,7,9,16,6,4000
5288,84,1,6,9,16,6,178
5289,83,1,2,0,16,6,267
5290,74,3,7,9,16,6,458
5291,79,3,13,9,16,4,2462
5292,81,4,2,7,41,7,241
5294,49,1,6,9,16,8,192
5295,42,1,7,4,62,8,7830
5296,84,1,7,9,16,4,700
5297,75,1,0,9,16,4,1980
5298,80,3,7,5,16,7,437
5299,84,7,7,9,16,3,49
5300,55,3,20,9,16,5,937
5301,79,1,6,9,16,7,164
5302,83,1,4,6,33,7,8953
5303,68,1,0,3,7,6,187
5304,82,1,4,10,13,7,3235
5305,87,1,6,9,16,7,3209
5306,52,1,4,10,22,6,5712
5307,85,3,2,8,16,7,49
5308,85,7,0,9,16,8,329
5309,64,1,19,4,26,7,333
5310,87,3,6,9,16,7,67
5311,43,4,6,8,41,8,11
5312,38,1,0,9,16,7,5024
5313,82,3,7,1,20,5,68
5314,85,1,0,8,16,6,5396
5315,57,1,4,1,20,6,409
5316,83,1,24,0,16,5,554
5317,82,1,4,10,8,6,6085
5318,83,4,6,8,16,7,52
5319,76,1,24,8,16,5,2321
5320,78,0,7,9,16,5,18
5321,87,7,0,9,16,4,4324
5322,82,1,7,4,26,5,2028
5324,83,1,2,6,33,8,692915
5325,80,1,7,10,55,6,2554
5326,71,1,4,1,20,6,2687
5327,75,1,0,4,26,7,3172
5328,86,2,5,8,16,7,450
5329,75,4,7,9,16,6,10920
5330,76,3,2,9,16,7,503
5331,81,3,8,9,16,6,228
5332,73,3,13,9,16,5,172
5333,80,1,0,9,16,3,12524
5334,13,1,15,1,20,7,3399
5335,86,4,2,6,33,6,39
5336,87,7,2,9,16,7,51
5337,62,2,7,9,16,6,2199
5338,79,1,4,4,26,6,12945
5339,82,1,0,3,7,4,216
5340,83,7,2,9,16,5,2389
5341,80,1,4,10,54,6,3868
5342,85,2,1,2,16,7,12797
5343,84,1,6,9,16,7,181
5344,81,1,6,9,16,7,58
5345,82,7,15,9,16,7,19
5346,55,1,6,9,16,7,1670
5347,53,1,13,10,22,5,1705
5348,84,7,14,9,16,6,69
5349,85,7,21,9,16,6,26
5350,82,1,3,1,20,7,1914
5351,86,1,13,0,16,4,4862
5352,80,7,2,9,16,5,2806
5353,82,7,0,9,16,3,1968
5354,84,1,0,2,16,6,207228
5355,78,7,6,9,16,6,12
5356,84,1,7,10,35,7,1077
5357,84,1,7,9,16,4,181
5358,77,1,7,1,20,6,5710
5359,81,7,2,9,16,7,7014
5360,84,1,6,9,16,6,116
5361,81,1,7,1,16,6,903
5362,80,1,6,9,16,7,993
5363,66,1,1,9,16,6,25186
5364,46,1,7,8,16,7,1266
5365,79,7,9,8,16,8,7
5366,56,1,0,6,33,6,6444
5367,69,4,2,9,41,6,147
5368,50,1,1,8,16,6,43147
5369,84,1,4,8,16,3,16416
5370,82,1,6,9,16,7,730
5371,80,1,7,1,20,6,1494
5372,61,1,3,10,16,7,4086
5373,84,1,7,8,16,7,10342
5374,86,1,6,9,16,6,1689
5375,85,4,18,9,16,3,1029
5376,73,4,1,9,16,8,5403
5377,76,1,7,10,16,6,738
5378,86,1,2,6,33,6,17184
5379,83,1,0,1,20,6,38853
5380,82,1,7,9,16,6,6704
5381,84,3,6,9,16,7,364
5383,83,1,21,8,41,7,72
5384,86,7,2,9,16,5,289
5385,84,1,6,9,16,6,604
5386,86,1,0,8,7,5,9258
5387,54,2,7,8,16,8,308
5388,77,1,13,9,16,3,1127
5389,85,7,6,9,16,5,313
5390,74,7,6,9,16,8,613
5391,43,1,1,5,32,6,1853
5392,81,7,6,9,16,2,332
5393,71,1,0,3,39,6,428
5394,70,4,2,9,16,6,70
5395,64,1,1,10,22,8,33332
5396,56,1,13,1,20,5,1256
5397,72,1,5,9,16,6,3442
5398,53,4,7,8,16,8,2895
5399,83,1,6,9,16,7,452
5400,74,1,0,3,7,6,2297
5401,81,1,0,10,48,5,405
5402,18,1,0,9,16,7,2317
5403,56,1,7,8,16,7,10574
5404,84,0,2,9,16,7,569
5405,87,7,6,9,16,5,45
5406,82,1,6,9,16,6,185
5407,60,1,4,9,16,7,116228
5408,62,7,6,9,16,8,125
5409,81,7,6,9,16,7,35
5411,85,1,4,8,16,5,4677
5412,81,3,6,9,16,7,497
5413,75,1,0,3,7,7,9823
5414,57,1,7,10,16,7,35639
5415,87,7,4,9,16,6,782
5416,82,1,7,0,16,5,896
5417,87,0,6,9,41,7,622
5418,86,4,18,8,16,3,31
5419,82,1,0,6,33,6,3833
5420,58,1,4,10,16,4,416
5421,77,2,26,9,16,6,516
5422,80,2,7,8,16,7,1793
5424,77,1,13,6,33,5,762
5425,85,1,6,9,16,7,6515
5426,69,1,13,8,16,7,110716
5427,84,1,7,9,16,5,53866
5429,79,1,7,0,16,7,34308
5430,86,3,6,8,3,7,20
5431,84,1,5,9,16,5,2927
5432,86,1,13,2,16,2,6199
5433,64,1,2,9,16,7,39237
5434,77,1,13,9,16,4,32975
5435,85,1,5,8,16,6,13721
5436,83,1,5,10,16,6,4533
5437,78,4,2,7,41,7,453
5438,87,7,13,9,16,4,9604
5439,83,4,4,9,16,6,26260
5441,76,0,6,9,16,8,95
5442,74,1,6,9,16,5,191
5443,69,3,6,9,16,7,219
5444,42,1,5,1,20,7,15425
5445,59,1,7,4,26,6,215
5447,85,4,2,6,33,8,2654
5448,80,2,2,6,33,6,103
5449,87,3,0,10,16,4,390
5450,85,3,6,9,16,5,16
5451,56,3,7,9,16,6,990
5452,83,1,4,10,42,7,14670
5453,79,1,7,2,22,7,4427
5454,34,1,7,6,33,8,73593
5455,79,1,7,10,44,7,27212
5456,82,3,20,9,16,5,1942
5457,84,3,3,8,16,7,6053
5458,78,3,5,9,16,6,203
5459,86,7,4,9,16,3,85
5460,81,1,4,8,16,5,3946
5461,82,1,7,0,16,5,83
5462,78,1,6,1,20,7,11005
5463,81,1,7,9,16,4,379
5464,35,1,7,5,32,6,2725
5465,51,1,1,10,55,7,4465
5466,83,0,6,8,16,7,210
5467,76,3,0,8,16,6,1107
5468,75,1,2,6,33,7,3953
5469,80,1,14,9,16,8,52
5470,80,3,0,9,16,5,601
5471,79,1,0,3,16,6,26337
5472,76,1,0,3,7,7,3109
5473,79,3,2,9,16,7,9127
5474,64,1,0,3,7,5,583
5475,70,4,2,9,16,6,4984
5476,73,4,4,8,16,7,1794
5477,81,0,6,8,16,7,377
5478,81,0,6,7,41,7,32
5479,70,1,3,1,20,7,6561
5480,79,7,2,9,16,4,3851
5482,82,4,2,6,16,7,19975
5483,84,1,6,10,54,7,592
5485,58,1,0,9,16,6,18722
5486,85,1,0,9,16,4,995
5487,87,4,6,9,16,7,211
5488,81,1,4,4,26,5,5620
5489,84,4,7,8,16,8,5567
5490,80,1,0,3,7,7,952
5491,83,1,6,9,16,8,1290
5492,81,1,4,4,26,7,17937
5493,82,1,7,10,16,4,4041
5494,69,0,6,8,16,7,201
5495,83,3,16,9,16,5,1352
5496,79,1,24,1,20,6,2114
5497,56,1,6,9,16,7,4946
5498,79,1,6,9,16,7,3135
5499,71,1,0,6,33,7,1618
5500,80,7,8,8,16,4,219
5501,79,1,0,9,16,3,264
5502,81,4,2,6,41,7,880
5503,44,1,7,10,45,7,21143
5504,85,1,0,9,16,8,1044629
5505,57,1,0,9,16,6,3472
5506,82,1,7,1,20,7,5475
5507,87,3,2,6,33,4,13
5509,85,7,2,9,16,5,3240
5510,84,1,6,1,20,7,7996
5511,87,7,6,9,16,6,42
5512,58,1,2,5,32,7,2844
5513,79,3,0,9,16,3,505
5514,85,1,7,4,5,7,1521
5515,54,1,7,5,16,7,51862
5516,46,1,5,8,16,7,6370
5517,87,7,14,10,16,8,506
5518,87,0,2,7,41,3,8
5519,81,1,4,9,16,7,2714
5520,84,2,12,8,16,8,485
5521,87,1,0,3,39,6,14991
5522,79,1,6,0,16,8,38
5523,63,1,7,10,28,7,10096
5524,83,7,2,9,41,7,537
5525,82,7,13,9,16,3,232
5526,85,0,13,7,41,8,8
5527,86,1,4,3,7,6,259
5528,70,1,4,9,16,5,12164
5529,75,1,14,9,16,7,39
5530,77,1,7,1,20,7,4443
5531,63,1,4,9,16,5,1268
5532,57,1,0,9,16,5,1405
5533,71,1,7,6,33,7,704
5534,81,1,4,10,35,7,4277
5535,81,1,4,9,16,5,1851
5536,74,7,7,9,16,5,244
5537,64,0,6,9,16,7,46
5538,84,1,1,0,16,7,31094
5540,79,4,0,9,41,8,136750
5541,60,1,5,9,16,7,789
5543,44,1,0,6,33,8,36586
5545,74,0,4,9,16,7,458
5546,82,1,4,10,44,7,1719
5547,85,0,5,8,16,7,664
5548,87,1,6,9,16,6,4963
5549,81,7,6,9,16,7,13
5550,85,7,6,9,16,8,114
5551,83,1,4,10,41,5,465
5552,82,3,3,9,16,7,468
5553,82,1,4,4,26,6,7300
5554,85,3,7,9,16,6,429
5555,76,1,0,4,26,5,883
5557,84,1,7,0,16,6,2039
5558,82,1,6,9,16,8,56
5559,82,1,0,4,26,8,62106
5560,75,1,4,9,16,7,56460
5562,87,1,4,4,26,7,7569
5563,79,3,0,9,16,3,392
5564,81,1,6,9,16,7,191
5565,83,3,6,10,16,7,179
5566,79,1,7,8,16,6,3804
5568,82,1,0,4,26,6,14554
5569,50,1,7,1,20,6,6095
5570,86,3,6,8,16,6,69
5571,59,1,1,8,16,6,14098
5572,81,7,6,6,16,6,9
5573,80,1,0,3,7,4,253
5574,87,1,22,9,16,5,192
5575,74,3,7,9,16,6,2229
5576,87,1,6,9,16,6,6693
5577,75,4,5,0,16,7,296
5578,69,4,0,9,16,8,108103
5579,86,7,0,9,16,7,100
5580,86,1,5,10,16,6,59421
5581,76,1,0,4,26,6,5876
5582,78,7,20,0,16,4,578
5583,81,3,0,9,16,4,1648
5584,80,1,7,1,20,5,510
5585,84,4,2,9,16,7,8794
5586,51,1,0,8,16,7,21670
5587,84,4,2,6,33,8,18670
5588,85,1,6,9,16,7,80
5589,55,1,0,6,33,7,13381
5590,82,7,2,9,16,6,4503
5591,78,3,7,9,16,6,302
5592,83,1,4,9,16,6,207
5593,82,3,3,0,16,6,757
5594,63,1,13,9,16,6,63015
5595,86,1,0,9,16,7,223
5596,58,1,7,1,20,7,1472
5597,70,1,5,10,45,8,18807
5598,79,0,4,9,16,7,585
5599,80,1,4,9,16,6,1550
5600,81,0,4,9,16,6,626
5601,28,1,7,9,16,8,97225
5602,85,7,2,9,16,6,6
5603,80,3,7,9,16,6,2978
5604,85,1,7,4,26,5,2434
5605,71,1,2,6,33,7,132949
5606,82,7,17,9,16,7,27
5607,80,1,4,1,20,7,40041
5608,70,1,6,9,16,7,1180
5609,82,7,6,9,16,8,47
5610,75,7,6,9,16,8,331
5611,58,0,7,9,16,8,257
5612,87,7,2,9,16,6,9353
5613,85,1,0,3,7,4,248
5614,69,3,1,9,16,7,491
5615,82,0,4,8,16,8,325
5616,70,1,20,3,7,6,434
5617,82,1,0,4,26,8,62106
5618,70,3,2,9,16,6,4783
5619,83,1,7,9,16,5,402
5620,60,2,7,8,16,7,396
5621,72,1,17,7,41,7,15
5622,85,3,4,9,16,7,142
5623,85,0,2,7,41,8,58
5624,69,1,7,8,16,7,17866
5626,84,7,6,9,16,5,50
5627,77,7,14,9,16,9,175
5628,70,4,4,9,16,8,23746
5629,80,1,0,4,26,7,11171
5630,85,4,2,6,33,7,2155
5631,2,1,4,8,41,7,12
5632,77,1,6,0,41,6,19
5633,78,0,6,7,41,7,7
5634,84,1,4,9,16,5,225
5635,83,1,6,9,16,6,838
5636,82,1,5,10,35,4,304
5637,86,7,6,9,16,5,15
5639,84,7,6,9,16,8,159
5640,85,7,6,9,16,8,200
5641,82,7,2,6,33,6,3505
5642,52,1,4,5,32,7,21096
5643,81,1,7,8,16,6,1251
5644,81,1,0,3,7,5,2246
5645,66,1,0,9,16,6,27550
5646,84,1,7,5,32,7,4638
5647,77,1,7,10,16,7,6611
5648,84,3,7,9,16,6,784
5649,80,1,7,1,20,6,1461
5650,84,3,5,9,16,6,1283
5651,56,3,7,9,16,6,261
5652,79,1,2,6,33,7,13168
5653,59,1,0,8,16,6,2612
5654,81,3,6,9,16,8,17
5655,85,1,4,9,16,4,4739
5656,86,1,7,4,26,7,51071
5657,83,7,4,9,16,6,909
5658,76,1,0,3,7,6,462
5659,85,3,3,9,16,6,3260
5660,85,7,14,8,16,7,17
5661,77,0,0,8,16,7,2279
5662,76,1,1,2,16,5,600
5663,54,1,3,8,16,7,4392
5665,66,1,7,8,16,6,15757
5666,81,1,0,10,35,6,8107
5667,82,1,4,9,16,3,416
5668,74,3,7,8,16,7,3761
5669,79,1,0,10,33,5,1980
5670,72,1,0,9,16,6,21057
5671,44,1,7,10,16,4,71
5672,75,1,7,1,16,7,4643
5673,80,3,6,9,16,7,184
5674,82,1,4,10,29,6,9537
5675,79,1,4,4,26,6,2578
5676,66,4,4,10,16,8,640
5677,28,1,5,9,16,6,5788
5678,82,1,3,9,16,6,2300
5679,59,1,7,4,26,6,109
5680,85,1,5,6,33,7,11653
5681,83,7,6,9,16,7,135
5682,77,3,5,8,16,6,243
5683,84,7,6,8,16,8,166
5684,78,3,1,9,16,5,343
5685,47,1,0,5,32,4,67
5686,86,1,0,10,39,7,109891
5687,74,1,0,8,16,3,2900
5688,83,1,4,9,16,7,83
5689,84,3,0,2,16,5,379
5690,85,1,7,10,35,7,59370
5691,86,7,8,9,16,6,50
5692,85,1,0,10,35,5,1361
5693,84,7,0,10,16,2,5324
5694,84,1,6,9,16,7,227
5695,85,1,7,1,20,6,1902
5696,82,3,7,9,16,6,2428
5697,80,1,6,9,16,5,137
5698,78,1,2,6,33,7,459
5699,86,3,8,0,16,6,130
5700,67,1,1,9,16,6,62438
5701,84,1,7,10,46,6,2162
5702,84,3,6,9,16,8,8128
5703,82,1,24,9,16,4,127
5704,53,1,7,4,26,7,1059
5705,83,1,6,9,16,7,191
5706,84,1,5,10,28,7,3646
5707,83,1,4,4,26,4,652
5708,80,1,7,0,41,6,20
5709,81,4,6,9,16,7,303
5710,87,7,0,9,16,7,106
5711,84,7,14,9,16,7,120
5712,77,1,1,6,33,6,3265
5713,83,0,6,9,16,7,27
5714,82,1,5,1,20,6,5157
5715,75,1,5,3,7,5,503
5716,82,1,5,6,33,6,502
5717,84,1,7,2,22,6,1660
5718,67,7,6,6,16,7,10
5719,60,0,5,8,16,6,95
5720,85,7,14,9,16,8,91
5721,81,1,13,9,16,3,623
5722,79,7,6,9,16,7,79
5723,86,7,13,0,16,1,1057
5724,87,7,14,8,16,8,20
5725,83,1,0,0,16,5,4259
5726,78,3,6,9,16,7,77
5727,79,3,7,1,20,6,370
5728,68,4,2,6,33,8,9588
5729,83,4,2,9,16,6,995
5730,81,1,0,4,26,8,24910
5731,84,0,2,9,16,7,635
5732,79,7,6,9,16,5,55
5733,84,1,0,9,16,4,726
5734,85,1,6,9,16,7,49
5735,71,1,0,4,26,6,2498
5736,45,1,7,10,55,8,23608
5737,85,3,2,9,16,7,4283
5738,31,1,5,6,33,7,16309
5739,85,1,7,9,16,6,1968
5740,82,3,7,9,16,7,7092
5741,76,2,5,8,16,7,299
5742,79,4,2,3,7,6,492
5743,80,0,6,9,16,3,141
5744,84,7,14,9,16,5,108
5745,53,1,5,5,54,6,4381
5746,83,1,7,10,44,6,768
5747,67,1,7,10,51,7,9191
5748,87,1,7,4,26,6,913
5749,76,3,7,9,16,6,682
5750,79,1,0,4,26,6,8631
5751,82,1,7,8,16,7,130370
5752,78,1,6,9,16,8,17305
5753,73,1,6,2,16,7,129
5754,62,1,0,3,7,5,84
5755,79,1,6,10,16,6,91
5756,71,1,0,9,16,6,189986
5757,81,7,4,9,16,6,27
5758,86,0,6,7,41,8,23
5759,76,2,17,9,16,5,46
5760,80,7,2,9,16,7,150
5761,84,3,6,0,16,7,42
5762,56,1,7,4,26,7,254
5763,59,1,17,9,16,7,7
5764,80,1,0,3,7,6,1063
5765,83,1,6,9,16,7,12661
5766,81,1,7,8,16,6,342
5767,85,7,14,8,16,8,8
5768,86,7,6,9,16,7,31
5769,45,1,13,8,16,6,3063
5770,54,1,0,10,39,5,48
5771,42,1,5,9,16,4,35
5772,76,1,3,1,20,7,16922
5773,77,7,17,9,16,8,11
5774,51,4,2,9,16,7,32074
5775,80,3,0,9,16,7,7769
5776,85,1,4,9,16,6,40545
5777,84,1,0,10,20,3,715
5778,82,1,6,1,20,7,6823
5779,49,1,26,5,32,7,7858
5780,83,1,4,9,16,6,1005
5781,66,1,6,6,33,7,1535
5782,79,2,7,9,16,6,16322
5783,55,1,1,10,48,8,15747
5784,86,7,21,9,16,6,27
5786,82,1,3,10,16,7,37222
5788,78,1,5,10,54,7,37329
5789,79,1,4,9,16,4,5193
5790,62,4,4,9,16,4,106
5791,67,1,24,8,16,6,2140
5792,81,3,0,9,16,7,5524
5793,82,1,4,10,54,7,1767
5794,86,1,4,8,16,6,63339
5795,82,1,4,9,16,5,4714
5796,83,1,7,1,20,7,59818
5797,29,1,10,9,16,7,18656
5798,83,1,0,0,16,4,262
5799,51,1,3,9,16,8,208825
5800,40,1,3,8,16,7,14551
5801,73,3,3,8,16,7,111
5802,76,1,4,9,16,5,6714
5803,66,1,7,9,16,5,687
5804,56,1,0,6,33,6,862
5805,81,0,5,8,16,8,984
5806,37,1,0,9,16,7,5144
5807,83,7,8,9,16,6,12
5808,79,1,0,4,26,6,5933
5809,83,3,13,9,16,4,2234
5810,47,1,7,1,20,7,24142
5811,69,1,6,8,16,6,119
5812,81,1,5,9,16,6,89712
5813,70,4,6,9,16,8,1769
5814,86,1,4,4,26,7,13742
5815,74,1,7,1,16,6,5078
5816,53,1,7,8,16,7,5976
5817,87,7,21,7,41,9,47
5818,42,1,4,9,16,7,7358
5819,55,1,7,5,32,7,866
5820,73,1,7,9,16,4,1677
5821,53,1,0,10,16,5,2589
5823,85,1,5,0,16,5,941
5824,59,1,7,9,16,7,14698
5825,87,7,13,9,16,2,574
5826,75,1,0,9,16,8,908335
5827,82,1,0,9,16,7,262501
5828,83,0,8,7,16,8,81
5829,85,1,3,9,16,7,4866
5830,79,1,7,10,16,6,2988
5831,85,1,4,9,16,5,26340
5832,87,1,2,9,16,5,69
5833,60,1,5,9,16,6,2491
5835,69,3,2,9,16,7,3969
5836,86,7,6,0,41,8,282
5837,80,1,6,2,16,7,29
5838,85,1,2,9,16,5,8072
5839,77,1,13,9,16,4,7201
5840,74,1,4,9,16,5,3606
5841,78,1,7,9,16,4,727
5842,83,1,0,3,16,6,6470
5843,79,3,4,9,16,7,998
5844,40,1,13,9,16,4,1357
5845,83,1,7,9,16,5,2571
5846,74,1,5,6,16,6,15795
5847,57,1,1,8,16,8,158130
5848,78,1,4,8,16,7,1948
5849,70,1,7,4,26,7,10673
5850,31,1,7,9,16,6,785
5851,24,1,7,9,16,6,864
5852,69,1,7,3,7,7,1716
5853,78,1,7,9,16,7,29005
5854,83,1,4,9,16,5,18498
5855,67,1,9,8,16,5,3037
5856,56,1,4,8,16,6,2285
5857,75,2,6,9,16,8,149
5858,81,1,1,9,16,5,677
5859,78,0,6,9,16,7,22
5860,86,1,6,9,16,5,666
5861,55,1,7,10,13,7,10563
5862,52,1,5,9,16,6,3536
5863,78,7,6,9,41,5,42
5864,36,1,1,8,16,6,2034
5865,65,1,0,9,16,4,4890
5866,81,1,4,9,16,6,68790
5867,57,1,1,8,16,8,517321
5868,49,1,0,9,16,6,5401
5869,86,4,2,6,33,7,103
5870,62,1,0,3,16,5,5159
5871,85,1,4,9,16,5,61462
5872,60,1,1,9,16,5,14568
5874,80,1,0,9,16,6,157657
5875,87,0,6,7,41,7,34
5876,66,4,0,9,16,7,566
5877,78,1,6,10,10,6,667
5878,73,1,1,9,16,6,1879
5879,27,1,7,8,16,8,38026
5880,73,3,16,8,16,6,836
5881,80,1,4,9,16,5,8350
5882,24,1,4,9,16,7,3561
5883,32,1,7,9,16,6,2160
5884,69,1,4,9,16,7,132104
5885,81,1,6,9,16,6,702
5886,83,1,7,10,54,6,13039
5887,83,1,7,10,54,7,36079
5888,82,1,0,9,16,5,31732
5889,77,1,4,8,16,6,48524
5890,62,1,4,9,16,4,1947
5891,60,1,6,9,16,8,17101
5892,82,1,0,3,7,5,155
5893,87,3,7,9,16,6,977
5894,67,3,5,9,16,6,845
5895,72,1,3,1,16,6,3831
5896,65,3,1,10,16,7,459
5897,86,1,13,9,16,5,35874
5898,78,1,0,9,16,6,76499
5899,86,1,1,1,16,5,5163
5900,82,3,24,0,16,3,354
5901,40,1,13,9,16,5,1099
5902,83,1,0,9,16,7,76441
5903,63,1,7,8,16,7,13046
5904,82,1,7,9,16,6,743
5905,84,1,0,9,16,7,723619
5906,80,7,4,9,16,5,4690
5907,79,4,2,7,41,5,205
5908,56,1,4,8,16,7,947
5909,34,1,0,9,16,7,6060
5910,84,3,3,0,16,5,449
5911,85,3,4,9,16,3,955
5912,62,2,1,9,16,8,12103
5913,43,1,21,1,16,8,3876
5914,67,1,6,9,16,7,463
5915,86,0,5,8,16,7,266
5916,25,1,10,9,16,7,62529
5917,75,0,4,9,16,7,519
5918,86,1,6,2,16,7,1063
5919,64,2,7,8,16,8,3950
5920,79,1,20,0,16,4,885
5921,55,1,0,8,16,6,101224
5922,51,1,4,10,22,6,2946
5923,86,3,7,9,16,7,1125
5924,84,1,2,6,33,5,19
5925,84,1,5,9,16,6,55213
5926,47,1,4,9,16,6,3818
5927,43,1,7,5,32,8,19669
5928,83,1,7,0,16,6,555
5929,81,3,7,9,16,7,1238
5930,86,4,6,1,16,7,20586
5932,33,1,5,8,16,6,2634
5933,87,1,0,9,16,4,1144
5934,84,1,2,6,33,6,5863
5935,85,1,0,9,16,8,1045060
5936,79,1,0,4,26,7,452
